Movie ID,Movie Title,Year,Director,Duration,Language,Country,Rating,Actor 1,Actor 2,Actor 3,Budget,Gross,Genre,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Number of Critics,Votes,IMDB Link,IMDB Score,Aspect Ratio,Color
4978,Touching the Void ,2003,Kevin Macdonald,106,English,UK,R,Nicholas Aaron,Brendan Mackey,Joe Simpson,US$2542110.00,US$4581222.00,Drama|Mystery|Thriller,Drama,Mystery,Thriller,,,121,26926,http://www.imdb.com/title/tt0379557/?ref_=fn_tt_tt_1,8.1,1.85,Color
4979,Me and You and Everyone We Know ,2005,Miranda July,91,English,USA,R,Najarra Townsend,Brad William Henke,Miranda July,US$2000000.00,US$3885134.00,Comedy|Drama,Comedy,Drama,,,,151,31130,http://www.imdb.com/title/tt0415978/?ref_=fn_tt_tt_1,7.4,1.85,Color
4989,Inside Job ,2010,Charles Ferguson,105,English,USA,PG-13,Matt Damon,George W. Bush,Barney Frank,US$2328294.00,US$4311834.00,Comedy,Comedy,,,,,171,55382,http://www.imdb.com/title/tt1645089/?ref_=fn_tt_tt_1,8.3,2.35,Color
4990,We Are Your Friends ,2015,Max Joseph,96,English,UK,R,Vanessa Lengies,Emily Ratajkowski,Jonny Weston,US$2000000.00,US$3590010.00,Adventure|Animation|Children|Comedy,Adventure,Animation,Children,Comedy,,158,20885,http://www.imdb.com/title/tt3787590/?ref_=fn_tt_tt_1,6.1,1.85,Color
4992,Ghost Dog: The Way of the Samurai ,1999,Jim Jarmusch,116,English,France,R,Henry Silva,Gano Grills,Richard Portnow,US$2423879.00,US$3300230.00,Comedy|Romance,Comedy,Romance,,,,167,70084,http://www.imdb.com/title/tt0165798/?ref_=fn_tt_tt_1,7.5,1.85,Color
4993,Harsh Times ,2005,David Ayer,116,English,USA,R,J.K. Simmons,Christian Bale,Noel Gugliemi,US$2000000.00,US$3335839.00,Adventure|Fantasy,Adventure,Fantasy,,,,118,54657,http://www.imdb.com/title/tt0433387/?ref_=fn_tt_tt_1,7,1.85,Color
4994,Captive ,2015,Jerry Jameson,97,English,USA,PG-13,David Oyelowo,Leonor Varela,Sydelle Noel,US$2000000.00,US$2557668.00,Comedy|Drama|Romance,Comedy,Drama,Romance,,,39,3911,http://www.imdb.com/title/tt3268668/?ref_=fn_tt_tt_1,5.3,1.85,Color
4995,Full Frontal ,2002,Steven Soderbergh,101,English,USA,R,Julia Roberts,Enrico Colantoni,Blair Underwood,US$2000000.00,US$2506446.00,Drama|Romance,Drama,Romance,,,,108,8662,http://www.imdb.com/title/tt0290212/?ref_=fn_tt_tt_1,4.7,1.85,Color
5009,Witchboard ,1986,Kevin Tenney,98,English,UK,R,Kathleen Wilhoite,Tawny Kitaen,Rose Marie,US$2000000.00,US$7369373.00,Drama,Drama,,,,,65,4288,http://www.imdb.com/title/tt0090327/?ref_=fn_tt_tt_1,5.7,1.85,Color
5010,Shortbus ,2006,John Cameron Mitchell,101,English,USA,Unrated,Sook-Yin Lee,Peter Stickles,Raphael Barker,US$2000000.00,US$1984378.00,Action|Drama|War,Action,Drama,War,,,160,27346,http://www.imdb.com/title/tt0367027/?ref_=fn_tt_tt_1,6.5,1.78,Color
5011,Waltz with Bashir ,2008,Ari Folman,90,Hebrew,Israel,R,Ari Folman,Ronny Dayag,Zahava Solomon,US$1500000.00,US$2283276.00,Drama|Romance,Drama,Romance,,,,231,46107,http://www.imdb.com/title/tt1185616/?ref_=fn_tt_tt_1,8,1.85,Color
5013,"The Book of Mormon Movie, Volume 1: The Journey",2003,Gary Rogers,120,English,USA,PG-13,Noah Danby,Kirby Heyborne,Bruce Newbold,US$2000000.00,US$1098224.00,Comedy|Drama|Mystery,Comedy,Drama,Mystery,,,7,397,http://www.imdb.com/title/tt0349159/?ref_=fn_tt_tt_1,3.3,1.85,Color
5014,No End in Sight ,2007,Charles Ferguson,102,English,USA,Not Rated,Campbell Scott,Dick Cheney,Donald Rumsfeld,US$2000000.00,US$1430185.00,Drama,Drama,,,,,79,7314,http://www.imdb.com/title/tt0912593/?ref_=fn_tt_tt_1,8.3,1.85,Color
5015,The Diary of a Teenage Girl ,2015,Marielle Heller,102,English,USA,R,Alexander Skarsgård,David Fine,Austin Lyon,US$2000000.00,US$1477002.00,Drama|Romance,Drama,Romance,,,,168,16645,http://www.imdb.com/title/tt3172532/?ref_=fn_tt_tt_1,6.9,2.35,Color
5016,In the Shadow of the Moon ,2007,David Sington,100,English,UK,PG,John F. Kennedy,Buzz Aldrin,Neil Armstrong,US$2000000.00,US$1134049.00,Drama,Drama,,,,,107,5475,http://www.imdb.com/title/tt0925248/?ref_=fn_tt_tt_1,8.1,1.85,Black and White
5026,Meek's Cutoff ,2010,Kelly Reichardt,104,English,USA,PG,Bruce Greenwood,Zoe Kazan,Shirley Henderson,US$2423479.00,US$977600.00,Action|Mystery|Thriller,Action,Mystery,Thriller,,,200,8204,http://www.imdb.com/title/tt1518812/?ref_=fn_tt_tt_1,6.5,1.33,Color
5072,Inside Deep Throat ,2005,Fenton Bailey,89,English,USA,NC-17,Hugh M. Hefner,Bill Maher,Linda Lovelace,US$2000000.00,US$653621.00,Animation|Sci-Fi,Animation,Sci-Fi,,,,123,5615,http://www.imdb.com/title/tt0418753/?ref_=fn_tt_tt_1,6.8,1.85,Black and White
5073,Dinner Rush ,2000,Bob Giraldi,99,English,USA,R,Danny Aiello,Manny Perez,Ajay Naidu,US$5849583.00,US$110000.00,Drama,Drama,,,,,39,4359,http://www.imdb.com/title/tt0229340/?ref_=fn_tt_tt_1,7.3,1.85,Color
5074,Clockwatchers ,1997,Jill Sprecher,96,English,UK,PG-13,Alanna Ubach,Bob Balaban,Jamie Kennedy,US$943892.00,US$444354.00,Comedy|Drama,Comedy,Drama,,,,41,4049,http://www.imdb.com/title/tt0118866/?ref_=fn_tt_tt_1,6.4,2.35,Color
5081,The Virginity Hit ,2010,Huck Botko,86,English,USA,R,Matt Bennett,Krysta Rodriguez,Zack Pearlman,US$3400000.00,US$535249.00,Drama|Romance,Drama,Romance,,,,46,3467,http://www.imdb.com/title/tt1695994/?ref_=fn_tt_tt_1,4.6,1.85,Color
5095,House of D ,2004,David Duchovny,96,English,USA,PG-13,Robin Williams,Mark Margolis,Frank Langella,US$6000000.00,US$371081.00,Comedy|Crime,Comedy,Crime,,,,46,7479,http://www.imdb.com/title/tt0372334/?ref_=fn_tt_tt_1,7,1.85,Color
5110,Teeth ,2007,Mitchell Lichtenstein,94,English,USA,R,Jess Weixler,Nathan Parsons,John Hensley,US$1837624.00,US$347578.00,Comedy|Crime|Mystery,Comedy,Crime,Mystery,,,221,34556,http://www.imdb.com/title/tt0780622/?ref_=fn_tt_tt_1,5.4,1.85,Color
5112,Six-String Samurai ,1998,Lance Mungia,91,English,USA,PG-13,Jeffrey Falcon,Stephane Gauger,Kim De Angelo,US$2000000.00,US$124494.00,Drama,Drama,,,,,51,5613,http://www.imdb.com/title/tt0118736/?ref_=fn_tt_tt_1,6.7,1.85,Color
5134,It's All Gone Pete Tong ,2004,Michael Dowse,90,English,UK,R,Paul Kaye,Neil Maskell,Kate Magowan,US$7986654.00,US$120620.00,Comedy|Drama,Comedy,Drama,,,,58,16828,http://www.imdb.com/title/tt0388139/?ref_=fn_tt_tt_1,7.4,2.35,Color
5135,Saint John of Las Vegas ,2009,Hue Rhodes,85,English,USA,R,Peter Dinklage,Steve Buscemi,Romany Malco,US$3800000.00,US$100669.00,Comedy|Romance,Comedy,Romance,,,,45,2522,http://www.imdb.com/title/tt1276105/?ref_=fn_tt_tt_1,5.8,2.35,Color
5136,Stonewall ,2015,Roland Emmerich,129,English,USA,R,Jeremy Irvine,Caleb Landry Jones,Matt Craven,US$13500000.00,US$186354.00,Drama|Horror,Drama,Horror,,,,74,1758,http://www.imdb.com/title/tt3018070/?ref_=fn_tt_tt_1,4.5,2.35,Color
5137,Roadside Romeo ,2008,Jugal Hansraj,93,Hindi,India,PG,Saif Ali Khan,Sanjay Mishra,Javed Jaffrey,US$5010357.00,US$55202.00,Documentary,Documentary,,,,,6,922,http://www.imdb.com/title/tt1050739/?ref_=fn_tt_tt_1,5.3,2.35,Color
5222,The Lost Medallion: The Adventures of Billy Stone ,2013,Bill Muir,97,English,Thailand,PG,Alex Kendrick,Jansen Panettiere,Tiya Sircar,US$2524800.00,US$549632.00,Comedy|Romance,Comedy,Romance,,,,10,1278,http://www.imdb.com/title/tt1390539/?ref_=fn_tt_tt_1,4.8,2.35,Color
5223,The Last Five Years ,2014,Richard LaGravenese,94,English,USA,PG-13,Anna Kendrick,Jeremy Jordan,Charly Bivona,US$2143495.00,US$137945.00,Comedy|Drama,Comedy,Drama,,,,81,6223,http://www.imdb.com/title/tt2474024/?ref_=fn_tt_tt_1,5.9,2.35,Color
5224,The Missing Person ,2009,Noah Buschel,95,English,USA,Not Rated,Merritt Wever,Amy Ryan,Paul Adelstein,US$1500000.00,US$17580.00,Documentary,Documentary,,,,,66,1268,http://www.imdb.com/title/tt1105512/?ref_=fn_tt_tt_1,6.2,1.85,Color
5225,London ,2005,Hunter Richards,92,English,UK,R,Jason Statham,Chris Evans,Dane Cook,US$14000.00,US$12667.00,Drama|Romance,Drama,Romance,,,,34,19336,http://www.imdb.com/title/tt0449061/?ref_=fn_tt_tt_1,6.6,2.35,Color
5268,Sherrybaby ,2006,Laurie Collyer,96,English,USA,R,Brad William Henke,Kate Burton,Michelle Hurst,US$2000000.00,US$198407.00,Drama|Fantasy|Romance,Drama,Fantasy,Romance,,,78,10282,http://www.imdb.com/title/tt0423169/?ref_=fn_tt_tt_1,6.6,1.85,Color
5269,Eden Lake ,2008,James Watkins,91,English,UK,R,Michael Fassbender,Jack O'Connell,Lorraine Stanley,US$294383.00,US$5824.00,Drama,Drama,,,,,161,57811,http://www.imdb.com/title/tt1020530/?ref_=fn_tt_tt_1,6.8,2.35,Color
5272,Plush ,2013,Catherine Hardwicke,99,English,USA,R,Frances Fisher,James Kyson,Marlene Forte,US$2140825.00,US$2843.00,Drama,Drama,,,,,18,2895,http://www.imdb.com/title/tt2226519/?ref_=fn_tt_tt_1,5.4,1.78,Color
5294,Gangster's Paradise: Jerusalema ,2008,Ralph Ziman,119,English,South Africa,R,Rapulana Seiphemo,Kenneth Nkosi,Robert Hobbs,US$2000000.00,US$4958.00,Crime|Drama|Thriller,Crime,Drama,Thriller,,,30,9689,http://www.imdb.com/title/tt0783532/?ref_=fn_tt_tt_1,7.8,2.35,Color
5298,Supercapitalist ,2012,Simon Yin,102,English,USA,Not Rated,Paul Sheehan,Linus Roache,Kathy Uyen,US$500000.00,US$13220.00,Comedy|Romance,Comedy,Romance,,,,20,289,http://www.imdb.com/title/tt1734586/?ref_=fn_tt_tt_1,3.9,2.35,Color
5314,The Lady from Shanghai ,1947,Orson Welles,92,English,USA,Not Rated,Rita Hayworth,Everett Sloane,Ted de Corsia,US$2300000.00,US$7927.00,Drama,Drama,,,,,90,19236,http://www.imdb.com/title/tt0040525/?ref_=fn_tt_tt_1,7.7,1.37,Black and White
5316,The Ghastly Love of Johnny X ,2012,Paul Bunnell,106,English,USA,Not Rated,Kate Maberly,Kevin McCarthy,Paul Williams,US$2000000.00,US$2436.00,Romance|Thriller,Romance,Thriller,,,,94,344,http://www.imdb.com/title/tt1754633/?ref_=fn_tt_tt_1,5.7,2.35,Black and White
5325,All Is Bright ,2013,Phil Morrison,107,English,USA,R,Sally Hawkins,Curtiss Cook,Peter Hermann,US$275728.00,US$4556.00,Documentary,Documentary,,,,,41,4478,http://www.imdb.com/title/tt1462901/?ref_=fn_tt_tt_1,5.6,2.35,Color
5328,River's Edge ,1986,Tim Hunter,99,English,USA,R,Keanu Reeves,Daniel Roebuck,Ione Skye,US$1900000.00,US$4600000.00,Drama|Romance,Drama,Romance,,,,45,11763,http://www.imdb.com/title/tt0091860/?ref_=fn_tt_tt_1,7.1,1.85,Black and White
5351,Northfork ,2003,Michael Polish,103,English,USA,PG-13,Peter Coyote,Anthony Edwards,Jon Gries,US$1900000.00,US$1420578.00,Comedy|Drama,Comedy,Drama,,,,60,4894,http://www.imdb.com/title/tt0322659/?ref_=fn_tt_tt_1,6.4,2.35,Color
5379,Buried ,2010,Rodrigo Cortés,95,English,Spain,R,Ryan Reynolds,Samantha Mathis,Erik Palladino,US$3000000.00,US$1028658.00,Drama,Drama,,,,,363,118684,http://www.imdb.com/title/tt1462758/?ref_=fn_tt_tt_1,7,2.35,Color
5391,Submarine ,2010,Richard Ayoade,97,English,UK,R,Craig Roberts,Paddy Considine,Sally Hawkins,US$1525338.00,US$466702.00,Drama,Drama,,,,,249,65877,http://www.imdb.com/title/tt1440292/?ref_=fn_tt_tt_1,7.3,1.85,Color
5417,One to Another ,2006,Pascal Arnold,95,French,France,Unrated,Karl E. Landler,Lizzie Brocheré,Pierre Perrier,US$1400000.00,US$18435.00,Drama|Fantasy,Drama,Fantasy,,,,14,1010,http://www.imdb.com/title/tt0486751/?ref_=fn_tt_tt_1,5.8,1.85,Color
5422,ABCD (Any Body Can Dance) ,2013,Remo,160,Hindi,India,Not Rated,Lauren Gottlieb,Remo,Prabhudheva,US$2882200.00,US$95236.00,Comedy,Comedy,,,,,15,5018,http://www.imdb.com/title/tt2321163/?ref_=fn_tt_tt_1,6.4,2.35,Color
5450,Man on Wire ,2008,James Marsh,90,English,UK,PG-13,Paul McGill,Philippe Petit,Jean-Louis Blondeau,US$1000000.00,US$2957978.00,Comedy|Drama|Romance,Comedy,Drama,Romance,,,194,40481,http://www.imdb.com/title/tt1155592/?ref_=fn_tt_tt_1,7.8,1.85,Color
5477,Brotherly Love ,2015,Jamal Hill,89,English,USA,R,Logan Browning,Adam Ratcliffe,Faizon Love,US$1900000.00,US$444044.00,Drama|Romance,Drama,Romance,,,,10,744,http://www.imdb.com/title/tt3262990/?ref_=fn_tt_tt_1,7.2,1.85,Color
5516,The Last Exorcism ,2010,Daniel Stamm,87,English,France,PG-13,Caleb Landry Jones,Ashley Bell,Patrick Fabian,US$1800000.00,US$40990055.00,Crime|Drama|Thriller,Crime,Drama,Thriller,,,311,41509,http://www.imdb.com/title/tt1320244/?ref_=fn_tt_tt_1,5.6,1.85,Color
5525,Nowhere Boy ,2009,Sam Taylor-Johnson,98,English,UK,R,Kristin Scott Thomas,Ophelia Lovibond,Anne-Marie Duff,US$1525320.00,US$1445366.00,Comedy|Drama|Romance,Comedy,Drama,Romance,,,205,29019,http://www.imdb.com/title/tt1266029/?ref_=fn_tt_tt_1,7.2,2.35,Color
5532,El crimen del padre Amaro ,2002,Carlos Carrera,118,Spanish,Mexico,R,Damián Alcázar,Ana Claudia Talancón,Pedro Armendáriz Jr.,US$1800000.00,US$5709616.00,Comedy|Romance,Comedy,Romance,,,,85,11088,http://www.imdb.com/title/tt0313196/?ref_=fn_tt_tt_1,6.8,1.85,Color
5562,Beasts of the Southern Wild ,2012,Benh Zeitlin,93,English,USA,PG-13,Quvenzhané Wallis,Gina Montana,Dwight Henry,US$1800000.00,US$12784397.00,Drama|Thriller,Drama,Thriller,,,,663,70336,http://www.imdb.com/title/tt2125435/?ref_=fn_tt_tt_1,7.3,1.85,Color
5607,Songcatcher ,2000,Maggie Greenwald,109,English,USA,PG-13,Aidan Quinn,David Patrick Kelly,Jane Adams,US$1800000.00,US$3050934.00,Comedy|Drama,Comedy,Drama,,,,39,2794,http://www.imdb.com/title/tt0210299/?ref_=fn_tt_tt_1,7.3,1.85,Color
5608,Higher Ground ,2011,Vera Farmiga,109,English,USA,R,Donna Murphy,Bill Irwin,Michael Chernus,US$1823750.00,US$841206.00,Drama|Thriller,Drama,Thriller,,,,68,2603,http://www.imdb.com/title/tt1562568/?ref_=fn_tt_tt_1,6.3,1.85,Color
5615,The Greatest Movie Ever Sold ,2011,Morgan Spurlock,90,English,USA,PG-13,Quentin Tarantino,J.J. Abrams,Donald Trump,US$1500000.00,US$638476.00,Drama,Drama,,,,,130,13223,http://www.imdb.com/title/tt1743720/?ref_=fn_tt_tt_1,6.6,2.35,Color
5618,Travelers and Magicians ,2003,Khyentse Norbu,108,Dzongkha,Australia,Not Rated,Tshewang Dendup,Lhakpa Dorji,Sonam Kinga,US$1800000.00,US$505295.00,Adventure|Animation|Fantasy,Adventure,Animation,Fantasy,,,44,1747,http://www.imdb.com/title/tt0378906/?ref_=fn_tt_tt_1,7.5,1.85,Color
5628,Run Lola Run ,1998,Tom Tykwer,81,German,Germany,R,Moritz Bleibtreu,Ludger Pistor,Armin Rohde,US$3500000.00,US$7267324.00,Action|Comedy|Crime|Drama|Thriller,Action,Comedy,Crime,Drama,Thriller,181,161471,http://www.imdb.com/title/tt0130827/?ref_=fn_tt_tt_1,7.8,1.85,Black and White
5635,May ,2002,Lucky McKee,93,English,USA,R,James Duval,Will Estes,Nora Zehetner,US$500000.00,US$145540.00,Drama,Drama,,,,,114,26773,http://www.imdb.com/title/tt0303361/?ref_=fn_tt_tt_1,6.7,1.85,Color
5678,Under the Same Moon ,2007,Patricia Riggen,106,Spanish,Mexico,PG-13,America Ferrera,Eugenio Derbez,Kate del Castillo,US$1729603.00,US$12589108.00,Action|Comedy|Crime|Thriller,Action,Comedy,Crime,Thriller,,75,5526,http://www.imdb.com/title/tt0796307/?ref_=fn_tt_tt_1,7.4,1.85,Color
5682,In the Bedroom ,2001,Todd Field,138,English,USA,R,Tom Wilkinson,Sissy Spacek,Karen Allen,US$1700000.00,US$35918429.00,Drama,Drama,,,,,179,32415,http://www.imdb.com/title/tt0247425/?ref_=fn_tt_tt_1,7.5,2.35,Color
5837,I Spit on Your Grave ,2010,Steven R. Monroe,105,English,USA,R,Sarah Butler,Chad Lindberg,Daniel Franzese,US$2000000.00,US$92401.00,Comedy|Horror,Comedy,Horror,,,,225,56402,http://www.imdb.com/title/tt1242432/?ref_=fn_tt_tt_1,6.3,2.35,Color
5870,"Happy, Texas ",1999,Mark Illsley,98,English,USA,PG-13,Ally Walker,Illeana Douglas,Jeremy Northam,US$1700000.00,US$1943649.00,Thriller,Thriller,,,,,77,8697,http://www.imdb.com/title/tt0162360/?ref_=fn_tt_tt_1,6.3,1.85,Color
5886,My Summer of Love ,2004,Pawel Pawlikowski,86,English,UK,R,Paddy Considine,Natalie Press,Dean Andrews,US$1700000.00,US$992238.00,Drama|Romance,Drama,Romance,,,,124,16349,http://www.imdb.com/title/tt0382189/?ref_=fn_tt_tt_1,6.8,1.85,Color
5890,The Lunchbox ,2013,Ritesh Batra,104,Hindi,India,PG,Nawazuddin Siddiqui,Nimrat Kaur,Lillete Dubey,US$1000000.00,US$4231500.00,Comedy|Drama,Comedy,Drama,,,,195,30479,http://www.imdb.com/title/tt2350496/?ref_=fn_tt_tt_1,7.8,2.35,Color
5909,Yes ,2004,Sally Potter,100,English,UK,R,Shirley Henderson,Joan Allen,Stephanie Leonidas,US$1000000.00,US$396035.00,Comedy|Drama|Horror,Comedy,Drama,Horror,,,76,2725,http://www.imdb.com/title/tt0381717/?ref_=fn_tt_tt_1,6.9,1.85,Color
6010,Grace Unplugged ,2013,Brad J. Silverman,102,English,USA,PG,Shawnee Smith,Michael Welch,Anthony Reynolds,US$1792852.00,US$2507106.00,Action|Comedy|Drama,Action,Comedy,Drama,,,15,2561,http://www.imdb.com/title/tt2349460/?ref_=fn_tt_tt_1,6.1,2.35,Color
6194,Foolish ,1999,Dave Meyers,84,English,USA,R,Eddie Griffin,Clifton Powell,Marla Gibbs,US$2000000.00,US$6026908.00,Drama|Romance,Drama,Romance,,,,16,536,http://www.imdb.com/title/tt0166195/?ref_=fn_tt_tt_1,4.3,2.35,Color
6216,N-Secure ,2010,David M. Matthews,116,English,USA,R,Essence Atkins,Lamman Rucker,Tempestt Bledsoe,US$1628492.00,US$2592808.00,Drama,Drama,,,,,5,548,http://www.imdb.com/title/tt1289419/?ref_=fn_tt_tt_1,3.5,2.35,Color
6217,Caramel ,2007,Nadine Labaki,95,Arabic,France,PG,Yasmine Al Massri,Adel Karam,Nadine Labaki,US$1300000.00,US$1060591.00,Drama,Drama,,,,,109,9750,http://www.imdb.com/title/tt0825236/?ref_=fn_tt_tt_1,7.2,1.85,Color
6222,The Bubble ,2006,Eytan Fox,90,Hebrew,Israel,Unrated,Ohad Knoller,Lior Ashkenazi,Yousef 'Joe' Sweid,US$1500000.00,US$155972.00,Drama,Drama,,,,,51,4702,http://www.imdb.com/title/tt0476643/?ref_=fn_tt_tt_1,7.3,2.35,Color
6223,Dil Jo Bhi Kahey... ,2005,Romesh Sharma,144,English,India,Not Rated,Annabelle Wallis,Revathy,Bhoomika Chawla,US$70000000.00,US$129319.00,Comedy|Crime|Drama,Comedy,Crime,Drama,,,4,257,http://www.imdb.com/title/tt0442764/?ref_=fn_tt_tt_1,5.1,1.85,Color
6283,Mississippi Mermaid ,1969,François Truffaut,123,French,France,R,Catherine Deneuve,Jean-Paul Belmondo,Michel Bouquet,US$1600000.00,US$26893.00,Action|Animation|Sci-Fi|Thriller,Action,Animation,Sci-Fi,Thriller,,35,4391,http://www.imdb.com/title/tt0064990/?ref_=fn_tt_tt_1,7.2,2.35,Color
6299,I Love Your Work ,2003,Adam Goldberg,111,English,USA,R,Judy Greer,Marisa Coughlan,Nicky Katt,US$1650000.00,US$2580.00,Documentary,Documentary,,,,,22,1618,http://www.imdb.com/title/tt0322700/?ref_=fn_tt_tt_1,5.4,2.35,Color
6384,Waitress ,2007,Adrienne Shelly,108,English,USA,PG-13,Lew Temple,Cheryl Hines,Eddie Jemison,US$2000000.00,US$19067631.00,Crime|Drama|Romance,Crime,Drama,Romance,,,173,37714,http://www.imdb.com/title/tt0473308/?ref_=fn_tt_tt_1,7.1,1.85,Color
6400,Bloodsport ,1988,Newt Arnold,92,English,USA,R,Bolo Yeung,Donald Gibb,Ken Siu,US$1100000.00,US$11806119.00,Documentary,Documentary,,,,,61,57578,http://www.imdb.com/title/tt0092675/?ref_=fn_tt_tt_1,6.8,1.85,Color
6506,Kids ,1995,Larry Clark,91,English,USA,Not Rated,Rosario Dawson,Leo Fitzpatrick,Justin Pierce,US$1500000.00,US$7417210.00,Action|Thriller,Action,Thriller,,,,71,59041,http://www.imdb.com/title/tt0113540/?ref_=fn_tt_tt_1,7,1.85,Color
6508,The Squid and the Whale ,2005,Noah Baumbach,88,English,USA,R,William Baldwin,Elizabeth Meriwether,Owen Kline,US$1500000.00,US$7362100.00,Thriller,Thriller,,,,,110,60295,http://www.imdb.com/title/tt0367089/?ref_=fn_tt_tt_1,7.4,1.85,Color
6567,Kissing Jessica Stein ,2001,Charles Herman-Wurmfeld,97,English,USA,R,Scott Cohen,Jennifer Westfeldt,Brian Stepanek,US$1000000.00,US$7022940.00,Comedy|Crime|Drama|War,Comedy,Crime,Drama,War,,110,14018,http://www.imdb.com/title/tt0264761/?ref_=fn_tt_tt_1,6.7,1.85,Color
6597,Exotica ,1994,Atom Egoyan,103,English,Canada,R,Bruce Greenwood,Mia Kirshner,Sarah Polley,US$2000000.00,US$5132222.00,Action|Sci-Fi,Action,Sci-Fi,,,,53,14112,http://www.imdb.com/title/tt0109759/?ref_=fn_tt_tt_1,7.2,1.85,Color
6618,Buffalo '66,1998,Vincent Gallo,110,English,USA,R,Anjelica Huston,Vincent Gallo,Jan-Michael Vincent,US$1500000.00,US$2365931.00,Action|Comedy,Action,Comedy,,,,106,36657,http://www.imdb.com/title/tt0118789/?ref_=fn_tt_tt_1,7.5,1.85,Color
6672,Insidious ,2010,James Wan,103,English,USA,PG-13,Lin Shaye,Barbara Hershey,Philip Friedman,US$1500000.00,US$53991137.00,Documentary|War,Documentary,War,,,,445,202800,http://www.imdb.com/title/tt1591095/?ref_=fn_tt_tt_1,6.8,2.35,Color
6674,Nine Queens ,2000,Fabián Bielinsky,114,Spanish,Argentina,R,Ricardo Darín,Gastón Pauls,Leticia Brédice,US$1500000.00,US$1221261.00,Documentary|War,Documentary,War,,,,94,38215,http://www.imdb.com/title/tt0247586/?ref_=fn_tt_tt_1,7.9,1.85,Color
6679,The Gatekeepers ,2012,Dror Moreh,101,Hebrew,Israel,PG-13,Ami Ayalon,Yuval Diskin,Yaakov Peri,US$1539584.00,US$2408553.00,Documentary,Documentary,,,,,105,4547,http://www.imdb.com/title/tt2309788/?ref_=fn_tt_tt_1,7.6,1.85,Color
6713,The Ballad of Jack and Rose ,2005,Rebecca Miller,112,English,USA,R,Beau Bridges,Susanna Thompson,Ryan McDonald,US$1500000.00,US$712294.00,Animation|Drama|Romance,Animation,Drama,Romance,,,75,9408,http://www.imdb.com/title/tt0357110/?ref_=fn_tt_tt_1,6.7,1.66,Color
6790,The To Do List ,2013,Maggie Carey,104,English,USA,R,Donald Glover,Alia Shawkat,Scott Porter,US$1500000.00,US$3447339.00,Drama|Fantasy|Sci-Fi,Drama,Fantasy,Sci-Fi,,,97,29517,http://www.imdb.com/title/tt1758795/?ref_=fn_tt_tt_1,5.8,1.78,Color
7096,Killing Zoe ,1993,Roger Avary,99,English,France,R,Eric Stoltz,Salvator Xuereb,Jean-Hugues Anglade,US$1500000.00,US$418953.00,Documentary,Documentary,,,,,37,17322,http://www.imdb.com/title/tt0110265/?ref_=fn_tt_tt_1,6.5,1.85,Color
7235,The Believer ,2001,Henry Bean,98,English,USA,R,Ryan Gosling,Theresa Russell,Summer Phoenix,US$1500000.00,US$406035.00,Action|Comedy|Crime|Drama|Horror|Thriller,Action,Comedy,Crime,Drama,Horror,84,30314,http://www.imdb.com/title/tt0247199/?ref_=fn_tt_tt_1,7.2,1.66,Black and White
7278,Snow Angels ,2007,David Gordon Green,107,English,USA,R,Michael Angarano,Connor Paolo,Tom Noonan,US$1585094.00,US$402820.00,Comedy|Drama,Comedy,Drama,,,,88,10896,http://www.imdb.com/title/tt0453548/?ref_=fn_tt_tt_1,6.9,2.35,Color
7502,Session 9,2001,Brad Anderson,100,English,USA,R,Paul Guilfoyle,Brendan Sexton III,Larry Fessenden,US$1500000.00,US$373967.00,Action|Drama|War,Action,Drama,War,,,127,43839,http://www.imdb.com/title/tt0261983/?ref_=fn_tt_tt_1,6.5,2.35,Color
7563,I Want Someone to Eat Cheese With ,2006,Jeff Garlin,80,English,USA,R,Jessy Schram,Jeff Garlin,Joey Slotnick,US$1500000.00,US$194568.00,Drama,Drama,,,,,32,2963,http://www.imdb.com/title/tt0391229/?ref_=fn_tt_tt_1,6.2,1.85,Color
7572,Modern Times ,1936,Charles Chaplin,87,English,USA,G,Paulette Goddard,Stanley Blystone,Fred Malatesta,US$1500000.00,US$163245.00,Drama,Drama,,,,,120,143086,http://www.imdb.com/title/tt0027977/?ref_=fn_tt_tt_1,8.6,1.37,Black and White
8131,Stolen Summer ,2002,Pete Jones,91,English,USA,PG,Brian Dennehy,Aidan Quinn,Bonnie Hunt,US$1500000.00,US$119841.00,Comedy|Romance,Comedy,Romance,,,,31,2419,http://www.imdb.com/title/tt0286162/?ref_=fn_tt_tt_1,6.5,1.85,Color
8485,My Name Is Bruce ,2007,Bruce Campbell,84,English,USA,R,Ted Raimi,Dan Hicks,Timothy Patrick Quill,US$1500000.00,US$173066.00,Adventure|Drama|Romance,Adventure,Drama,Romance,,,100,21379,http://www.imdb.com/title/tt0489235/?ref_=fn_tt_tt_1,6.3,1.85,Color
8730,The Salon ,2005,Mark Brown,90,English,USA,PG-13,Vivica A. Fox,Monica Calhoun,Garrett Morris,US$1500000.00,US$92362.00,Action|Drama|War,Action,Drama,War,,,14,444,http://www.imdb.com/title/tt0436742/?ref_=fn_tt_tt_1,4.3,1.85,Color
